Image	Model1	Model2	Model3	Model4	MajorityVoting	WeightedVoting
4909.jpg	78.25	36.30	53.76	33.90	56.51	75.36
491.jpg	91.38	76.82	90.64	72.24	86.91	91.22
4910.jpg	70.04	71.41	68.19	55.74	71.97	69.56
4911.jpg	55.96	43.29	48.08	43.57	47.34	55.72
4912.jpg	32.08	32.25	32.00	31.01	32.38	32.47
4913.jpg	69.29	51.68	48.15	47.73	62.02	69.55
4914.jpg	92.65	86.03	76.69	75.52	85.64	92.57
4915.jpg	71.63	65.70	57.48	52.32	65.51	71.72
4916.jpg	68.90	60.20	61.23	66.20	66.83	71.67
4917.jpg	74.48	76.08	76.79	73.40	77.05	76.78
4918.jpg	73.96	67.38	67.71	61.84	70.51	73.64
4919.jpg	68.29	67.68	67.50	66.83	67.72	68.26
4920.jpg	42.98	50.69	41.42	40.79	42.72	43.10
492.jpg	54.47	48.34	49.05	48.99	50.10	55.62
4921.jpg	55.44	55.44	56.03	54.69	55.96	55.58
4922.jpg	63.24	60.96	61.08	60.82	60.99	63.12
4923.jpg	86.55	82.72	81.20	79.90	82.00	85.54
4924.jpg	41.12	21.52	33.72	19.17	23.04	38.40
4925.jpg	85.49	77.39	76.16	80.75	82.89	86.21
4926.jpg	72.90	51.04	71.66	32.09	74.64	72.22
4928.jpg	73.26	47.60	49.79	49.29	49.24	73.21
4927.jpg	71.96	31.07	62.20	65.59	69.28	72.54
4929.jpg	72.39	72.40	72.38	70.35	72.40	72.39
493.jpg	89.08	12.28	58.45	32.55	58.73	75.77
4930.jpg	67.28	67.15	72.70	73.22	73.88	68.70
4931.jpg	71.15	33.91	34.56	32.20	34.47	71.21
4932.jpg	26.53	18.59	21.59	15.50	21.61	26.47
4933.jpg	77.55	74.05	76.76	76.16	76.87	76.61
4934.jpg	79.04	72.03	72.49	61.93	77.79	78.57
4936.jpg	73.20	46.87	66.22	47.22	60.76	73.25
4937.jpg	40.03	33.27	40.89	8.01	39.22	40.16
4935.jpg	89.77	72.77	69.62	68.14	77.44	89.80
4938.jpg	54.84	54.02	41.34	37.90	49.67	57.92
4939.jpg	67.17	42.98	51.10	42.28	49.67	64.54
494.jpg	84.86	36.61	60.92	57.49	75.36	84.94
4940.jpg	71.49	77.58	60.74	47.02	76.90	72.51
4941.jpg	85.93	71.87	72.18	65.63	74.67	86.84
4944.jpg	79.19	59.00	45.38	34.89	59.93	78.39
4943.jpg	47.41	48.39	47.44	47.48	48.69	48.08
4942.jpg	38.47	36.20	37.33	17.49	38.60	38.52
4945.jpg	69.84	17.14	20.04	16.00	18.58	58.75
4946.jpg	52.78	51.87	62.86	50.29	51.90	52.20
4947.jpg	67.01	54.09	51.01	43.61	62.03	66.37
4948.jpg	70.75	70.68	70.76	69.53	70.75	70.75
4949.jpg	81.85	62.75	56.79	41.12	59.06	72.78
495.jpg	88.25	85.97	78.92	75.39	82.10	87.07
4951.jpg	86.13	62.28	83.86	66.29	82.56	86.12
4950.jpg	65.64	61.89	62.64	56.79	63.31	65.65
4952.jpg	95.03	89.40	79.15	51.20	94.97	95.51
4953.jpg	56.79	56.84	57.28	58.11	57.69	56.92
4954.jpg	76.23	62.81	60.11	16.28	67.95	76.84
4955.jpg	74.50	41.62	41.15	37.34	41.65	68.00
4956.jpg	81.39	74.44	78.90	72.77	80.02	81.80
4958.jpg	52.31	32.52	31.91	35.25	35.42	51.95
4959.jpg	54.44	48.84	41.84	27.54	49.29	56.37
4957.jpg	74.76	54.10	49.69	49.13	52.29	75.06
496.jpg	82.46	58.12	57.69	44.38	71.32	82.69
4961.jpg	91.23	52.76	68.88	0.03	71.46	90.92
4960.jpg	85.34	77.78	80.93	71.53	80.47	85.58
4962.jpg	59.15	70.26	53.71	51.42	60.56	60.42
4963.jpg	73.37	43.54	51.49	29.44	54.47	73.14
4964.jpg	82.12	18.01	75.58	14.84	74.45	82.08
4966.jpg	76.98	35.84	21.38	11.59	40.84	73.13
4967.jpg	64.16	62.19	59.05	49.63	63.54	64.23
4965.jpg	56.81	57.35	54.86	51.01	55.31	57.08
4969.jpg	74.02	30.48	59.72	65.42	66.78	73.61
4968.jpg	40.84	17.04	10.34	3.17	17.92	39.72
497.jpg	93.39	53.19	41.17	23.57	59.08	92.54
4970.jpg	56.50	56.60	32.21	32.92	35.04	56.79
4971.jpg	89.75	88.08	85.31	43.65	87.62	90.21
4972.jpg	79.87	43.90	38.35	32.00	56.15	76.39
4974.jpg	47.14	43.42	41.59	40.96	44.48	47.22
4973.jpg	71.00	66.33	67.18	67.69	68.38	71.07
4975.jpg	72.68	72.43	69.66	70.18	74.06	74.63
4976.jpg	94.16	84.06	81.03	78.07	85.70	92.95
4977.jpg	90.24	70.77	86.15	67.97	84.47	90.24
4978.jpg	81.31	77.50	78.64	77.77	78.49	80.12
4979.jpg	84.31	40.59	66.17	38.02	72.35	84.19
498.jpg	74.92	18.57	53.82	35.82	59.21	73.34
4981.jpg	71.74	75.47	77.50	71.55	76.81	74.51
4980.jpg	79.53	50.92	55.97	41.36	58.41	78.91
4982.jpg	97.62	93.07	71.98	69.59	88.64	97.68
499.jpg	66.21	46.50	54.13	49.80	57.67	68.39
5.jpg	81.37	38.01	60.46	32.79	61.27	78.96
50.jpg	83.51	41.28	48.34	34.27	49.66	82.92
500.jpg	61.61	58.24	59.32	52.36	59.75	60.83
501.jpg	92.74	64.05	50.04	15.51	78.89	92.67
502.jpg	68.76	61.91	59.10	29.15	67.23	70.55
503.jpg	88.79	78.86	77.43	70.58	82.46	86.93
504.jpg	71.84	53.07	52.66	52.47	53.23	71.16
505.jpg	83.21	49.11	45.82	33.53	60.12	81.86
506.jpg	63.08	59.06	72.39	59.68	72.82	65.03
507.jpg	88.22	52.92	55.00	42.21	58.64	88.39
509.jpg	86.81	70.52	82.20	78.53	81.38	86.89
508.jpg	79.08	61.77	66.06	63.79	83.29	79.76
51.jpg	79.02	35.85	36.13	35.37	37.24	66.02
510.jpg	91.99	62.01	83.51	75.02	87.32	92.08
511.jpg	65.56	33.39	51.95	31.90	46.03	61.15
512.jpg	82.79	40.83	63.03	25.83	66.53	81.20
513.jpg	66.04	55.07	56.30	52.97	57.93	65.54
514.jpg	68.19	48.28	37.09	32.26	48.07	65.07
515.jpg	28.80	20.67	28.03	15.82	24.03	27.77
516.jpg	53.31	51.56	51.14	51.11	51.57	52.45
517.jpg	79.21	55.51	62.00	53.32	60.98	77.93
518.jpg	80.27	73.20	79.46	62.83	80.08	81.90
519.jpg	96.05	77.35	91.21	33.17	93.52	96.47
52.jpg	81.75	65.10	65.59	60.60	78.43	82.22
520.jpg	79.11	40.51	47.97	40.14	48.62	77.13
521.jpg	85.76	37.71	56.91	27.24	61.87	84.71
522.jpg	87.91	65.63	69.35	67.79	69.73	87.80
523.jpg	68.17	43.40	63.92	35.99	66.94	68.31
524.jpg	83.96	66.76	58.64	52.10	70.65	84.21
525.jpg	89.84	60.83	81.58	68.36	82.53	90.19
526.jpg	72.41	49.85	60.50	40.01	61.39	72.11
527.jpg	28.97	30.52	30.46	33.28	30.52	29.58
528.jpg	90.98	61.40	82.51	41.94	83.92	91.00
529.jpg	98.70	75.67	95.13	66.56	94.70	98.41
53.jpg	73.96	52.56	53.08	49.62	69.89	74.17
530.jpg	37.32	38.75	37.81	32.64	42.16	38.15
532.jpg	87.89	67.70	78.38	60.86	80.47	87.08
531.jpg	84.43	63.42	66.42	58.17	78.50	84.13
534.jpg	86.98	65.11	67.66	55.71	76.18	87.02
533.jpg	79.48	49.65	66.08	46.19	68.04	77.68
535.jpg	95.47	88.97	89.92	86.62	93.87	95.46
536.jpg	81.05	23.66	43.03	41.12	45.59	78.65
538.jpg	88.78	85.30	84.42	72.43	88.51	88.79
537.jpg	88.72	70.83	69.36	51.93	69.31	88.12
539.jpg	80.81	77.39	76.36	73.17	78.93	80.84
54.jpg	96.26	85.43	94.65	76.83	95.71	96.18
540.jpg	81.40	57.44	74.40	41.92	71.41	81.27
541.jpg	80.37	71.22	74.41	60.29	80.53	80.41
542.jpg	51.35	43.90	40.65	38.82	45.57	51.50
543.jpg	92.52	74.97	58.96	33.81	77.48	92.57
544.jpg	81.88	38.02	56.72	38.51	61.98	78.68
545.jpg	60.60	56.57	59.65	56.59	60.35	60.62
546.jpg	46.22	42.61	48.28	32.62	46.00	46.54
547.jpg	71.19	51.52	56.90	44.66	61.73	72.02
548.jpg	82.74	61.61	73.49	47.72	73.89	78.21
549.jpg	84.64	82.61	79.98	89.55	83.40	84.57
55.jpg	89.50	36.77	77.65	71.33	89.98	89.57
550.jpg	94.85	74.94	79.17	45.10	88.80	95.01
551.jpg	50.15	33.82	34.50	13.76	35.05	50.19
552.jpg	66.76	64.41	47.40	51.71	61.46	66.66
553.jpg	50.13	37.56	33.65	30.62	39.10	51.22
554.jpg	68.56	56.54	61.10	49.67	61.36	67.85
556.jpg	84.88	74.92	63.03	59.84	75.13	85.65
555.jpg	58.67	62.04	57.49	56.00	59.87	59.44
557.jpg	90.81	78.41	84.03	76.39	82.84	89.75
558.jpg	87.05	71.41	71.45	49.79	79.30	87.58
559.jpg	58.48	37.62	49.83	55.90	54.96	58.48
56.jpg	92.27	69.53	82.34	67.01	82.29	90.48
560.jpg	43.50	27.68	15.30	14.84	23.19	40.92
561.jpg	79.77	64.43	69.17	59.85	69.53	79.60
562.jpg	78.76	63.42	67.19	59.84	66.94	74.81
563.jpg	79.41	66.56	66.50	66.50	66.56	78.45
564.jpg	52.34	44.25	46.09	46.14	47.21	52.46
565.jpg	63.80	48.72	56.31	54.83	56.73	63.87
566.jpg	67.49	46.30	44.92	41.41	51.00	67.48
567.jpg	78.15	72.87	72.38	72.40	73.30	77.70
568.jpg	72.81	65.11	65.25	58.54	68.69	72.00
569.jpg	73.28	46.14	54.96	49.80	57.58	75.81
57.jpg	56.67	52.10	54.62	54.15	55.00	56.72
570.jpg	74.38	53.58	68.43	55.02	71.48	75.37
571.jpg	80.67	65.34	65.79	56.49	67.32	79.93
572.jpg	78.49	53.36	37.32	36.71	50.46	78.02
573.jpg	87.58	63.61	66.23	45.67	69.53	79.60
574.jpg	83.29	37.20	69.95	44.12	71.84	76.78
575.jpg	74.71	74.01	69.78	57.79	80.37	76.43
576.jpg	68.09	32.36	47.13	31.82	52.81	68.22
577.jpg	81.32	38.77	73.82	37.40	55.66	79.52
578.jpg	46.78	50.88	52.61	32.23	51.33	48.16
579.jpg	60.74	48.72	39.79	37.92	50.09	62.39
58.jpg	89.95	56.89	84.78	42.01	83.26	90.45
580.jpg	82.87	80.92	86.09	64.88	82.82	84.06
581.jpg	74.58	25.24	27.26	13.83	67.77	74.52
582.jpg	96.24	80.18	83.22	60.47	89.22	96.17
583.jpg	53.81	19.56	39.99	22.84	39.99	54.00
584.jpg	77.21	71.68	71.54	70.18	71.68	77.26
585.jpg	59.88	28.49	69.66	18.19	57.97	59.90
586.jpg	84.42	66.35	78.39	65.93	79.79	83.92
587.jpg	74.41	60.84	48.80	47.69	51.41	74.54
588.jpg	74.05	20.34	29.33	19.62	28.98	32.66
589.jpg	64.96	42.33	42.79	41.04	45.28	64.21
59.jpg	79.45	54.17	59.33	44.86	59.62	78.81
590.jpg	84.87	44.22	47.15	30.22	55.94	81.92
591.jpg	95.58	60.19	56.49	38.24	67.22	95.86
592.jpg	85.06	40.07	60.96	23.21	62.41	85.94
593.jpg	83.16	74.77	73.88	64.60	80.24	82.34
594.jpg	89.37	71.14	79.97	61.62	79.45	89.48
595.jpg	54.16	23.86	32.22	23.04	32.53	51.28
596.jpg	92.72	74.44	76.33	69.16	77.33	91.85
597.jpg	78.39	69.04	69.98	45.74	77.48	78.63
598.jpg	78.82	72.55	72.56	67.57	74.53	78.92
599.jpg	89.01	58.92	64.60	60.57	62.34	86.83
6.jpg	62.15	42.27	47.06	40.52	46.85	62.22
60.jpg	89.70	46.39	90.73	82.27	90.61	90.94
600.jpg	87.48	57.74	64.34	63.04	69.15	85.39
602.jpg	37.79	13.61	18.32	17.16	20.30	37.87
601.jpg	90.04	48.15	57.20	43.57	55.96	91.08
603.jpg	85.25	74.47	71.76	69.76	74.19	85.05
604.jpg	89.00	86.99	93.65	68.10	90.38	88.82
605.jpg	88.57	70.84	68.91	26.59	89.02	89.86
606.jpg	91.40	74.94	61.82	47.89	78.54	87.56
608.jpg	89.71	41.36	76.38	44.79	75.43	89.14
607.jpg	73.52	44.12	60.03	36.03	59.07	73.60
609.jpg	95.53	74.30	87.86	71.65	91.82	95.82
61.jpg	82.07	86.56	91.05	68.31	87.96	82.96
610.jpg	94.54	27.05	52.14	22.49	61.18	90.04
611.jpg	90.52	78.69	66.55	60.34	81.70	90.02
612.jpg	60.40	43.46	50.40	40.21	45.42	56.48
614.jpg	90.74	80.96	84.44	66.04	88.03	90.66
613.jpg	76.08	68.55	72.13	70.28	71.26	74.59
615.jpg	76.63	31.93	24.80	17.40	36.02	76.09
616.jpg	80.38	71.57	73.75	70.24	74.48	80.34
617.jpg	84.97	42.84	74.96	32.42	74.70	83.23
618.jpg	86.06	78.47	84.21	60.35	86.14	86.55
619.jpg	46.04	28.92	29.29	30.47	32.22	39.50
62.jpg	84.71	80.56	66.22	54.01	85.36	84.44
622.jpg	92.37	82.59	64.77	59.63	91.08	92.30
620.jpg	94.92	57.89	85.14	61.21	86.97	93.84
621.jpg	69.85	70.14	51.37	55.06	59.50	70.01
623.jpg	93.06	84.31	80.63	66.75	88.73	93.61
624.jpg	90.15	46.75	49.68	41.33	49.74	90.35
625.jpg	93.36	55.94	78.77	46.69	83.50	93.62
626.jpg	49.13	35.36	47.94	34.25	36.60	48.02
627.jpg	71.65	64.91	69.00	60.67	70.58	71.57
628.jpg	84.64	80.83	79.77	75.05	89.79	84.32
629.jpg	79.78	68.23	74.00	53.76	74.95	79.89
63.jpg	78.90	80.95	79.74	63.45	80.51	79.15
630.jpg	91.23	38.64	51.00	20.95	62.83	91.71
631.jpg	30.60	31.50	28.52	29.05	36.17	30.99
633.jpg	93.23	68.35	86.01	60.04	90.94	93.14
632.jpg	57.81	29.09	44.32	29.99	37.25	56.84
634.jpg	80.47	61.83	64.25	58.34	64.26	79.68
637.jpg	70.36	58.85	59.03	45.98	68.42	70.83
635.jpg	95.49	56.75	74.23	58.59	76.03	95.33
636.jpg	81.00	78.21	63.72	64.51	75.45	82.91
639.jpg	91.74	67.68	68.70	67.03	73.82	91.54
638.jpg	75.50	35.93	47.90	35.21	35.94	75.69
64.jpg	88.72	73.53	72.87	52.49	88.42	88.83
640.jpg	56.86	59.67	56.11	47.33	58.26	57.20
641.jpg	66.90	43.27	48.94	37.97	45.93	65.20
642.jpg	95.03	84.67	73.53	95.05	93.15	94.54
644.jpg	78.74	63.90	62.61	62.53	63.28	76.50
643.jpg	74.37	56.05	52.98	47.65	61.22	74.07
646.jpg	88.95	85.19	90.06	88.15	93.42	92.73
645.jpg	83.98	80.45	80.83	79.35	81.58	83.71
647.jpg	84.41	53.03	70.23	67.22	73.16	83.56
648.jpg	58.38	43.52	46.56	45.63	49.88	57.63
65.jpg	80.02	48.14	57.46	55.21	63.27	73.78
649.jpg	85.64	84.07	81.14	75.16	84.10	85.70
650.jpg	88.81	77.03	80.38	81.69	85.78	88.93
651.jpg	82.14	36.43	43.59	38.80	54.67	77.83
652.jpg	85.80	42.96	41.99	34.08	49.66	85.78
653.jpg	60.43	37.36	37.43	24.55	39.05	58.65
654.jpg	67.71	54.63	49.45	50.35	52.61	67.76
655.jpg	88.97	80.78	89.85	49.59	86.22	87.90
656.jpg	69.10	59.91	63.96	60.23	66.76	69.23
657.jpg	72.24	6.90	39.36	30.86	43.00	71.99
659.jpg	92.52	49.91	59.06	43.74	61.14	92.25
658.jpg	59.52	27.61	25.79	21.66	32.51	59.04
66.jpg	55.45	19.77	27.81	21.12	29.00	54.04
660.jpg	75.72	18.31	59.24	18.37	52.37	77.16
661.jpg	81.50	77.96	70.41	64.02	79.44	82.86
662.jpg	73.61	62.33	62.74	61.24	62.53	73.56
663.jpg	87.31	59.22	78.47	55.66	79.51	87.49
664.jpg	66.67	56.23	61.90	34.09	64.79	66.91
665.jpg	80.98	48.91	54.73	49.02	55.58	81.41
666.jpg	77.10	70.27	71.78	72.33	71.68	75.94
667.jpg	90.65	89.73	68.55	51.10	84.88	89.95
668.jpg	79.32	40.12	65.39	58.00	71.77	79.00
67.jpg	74.00	53.81	67.16	43.03	70.13	73.92
669.jpg	68.81	30.87	31.47	27.99	36.22	68.22
670.jpg	70.26	57.82	65.28	55.94	68.03	70.25
671.jpg	94.85	90.69	76.72	72.67	92.16	95.06
672.jpg	94.51	62.03	73.00	30.23	77.58	94.61
673.jpg	86.19	70.13	59.98	40.24	75.77	86.11
674.jpg	81.96	58.59	62.99	46.39	66.19	78.72
675.jpg	53.01	40.34	53.50	20.54	46.26	53.13
676.jpg	68.96	15.15	31.25	18.09	33.40	68.40
677.jpg	85.34	72.82	75.64	64.94	77.80	84.57
678.jpg	87.72	73.11	63.03	51.63	70.91	86.89
679.jpg	92.64	68.47	88.94	79.93	88.24	92.60
68.jpg	97.38	70.33	88.11	48.20	88.61	95.45
680.jpg	70.54	56.39	61.06	40.95	65.80	70.42
681.jpg	86.40	78.42	83.24	75.64	80.32	86.33
682.jpg	75.61	48.51	55.24	46.77	58.56	74.87
684.jpg	74.00	64.56	63.89	64.44	64.62	71.79
683.jpg	52.67	51.23	52.77	41.01	53.20	52.94
685.jpg	82.82	72.82	65.89	48.33	74.34	82.78
686.jpg	80.44	53.97	63.03	51.27	62.87	78.80
687.jpg	62.71	61.10	60.58	58.93	61.75	62.68
688.jpg	70.38	44.37	86.82	36.83	71.42	70.05
689.jpg	59.92	41.32	37.48	26.45	51.93	59.93
69.jpg	89.10	68.45	61.05	46.33	73.16	87.86
690.jpg	70.39	78.68	76.40	54.52	94.11	70.40
691.jpg	81.43	67.64	59.88	55.35	67.08	81.45
692.jpg	72.72	71.09	61.71	51.90	67.53	72.71
693.jpg	39.21	13.61	23.11	4.78	19.27	38.92
694.jpg	83.46	73.13	81.99	53.55	82.21	83.40
695.jpg	96.12	80.99	85.69	67.89	91.10	95.23
696.jpg	95.71	72.49	82.38	30.44	85.13	95.53
698.jpg	53.94	57.85	33.49	20.77	52.26	54.16
697.jpg	93.97	86.97	93.81	83.72	91.11	92.95
699.jpg	64.67	15.94	47.82	15.68	47.19	63.12
7.jpg	91.50	64.01	57.92	60.12	66.40	91.39
70.jpg	63.84	46.15	36.02	24.87	51.51	64.03
700.jpg	64.73	59.53	74.85	51.44	63.70	65.11
701.jpg	91.22	71.24	84.89	33.15	85.73	91.94
702.jpg	45.68	34.26	45.39	28.80	43.40	47.88
704.jpg	52.72	45.94	43.36	30.29	48.05	51.25
703.jpg	96.04	80.49	82.35	33.39	92.30	95.72
705.jpg	76.02	53.75	60.65	49.43	60.15	73.88
706.jpg	83.89	79.93	75.80	65.36	83.59	85.54
707.jpg	72.82	40.37	74.79	64.07	72.63	72.90
708.jpg	81.71	39.18	52.28	21.34	62.60	81.64
709.jpg	71.63	66.23	42.67	28.52	63.63	71.57
71.jpg	69.50	54.55	56.91	55.11	56.90	66.95
710.jpg	87.98	72.29	86.12	76.12	85.27	88.06
711.jpg	54.71	54.32	48.98	48.31	54.45	54.46
712.jpg	82.75	73.31	65.85	33.91	78.87	82.62
713.jpg	74.08	33.41	40.39	22.79	43.68	72.41
714.jpg	50.04	40.38	27.25	26.19	37.74	49.28
715.jpg	85.91	15.07	42.56	38.09	42.44	86.30
716.jpg	91.72	45.29	59.61	45.71	63.54	91.32
717.jpg	85.21	76.44	75.89	81.39	82.80	85.22
718.jpg	78.90	39.43	66.75	41.16	65.87	78.86
719.jpg	70.90	50.59	70.45	49.41	64.22	68.26
72.jpg	88.18	72.31	87.33	68.36	81.36	88.10
721.jpg	97.86	93.38	91.96	64.13	97.43	98.52
720.jpg	91.96	81.07	72.33	69.16	84.60	88.37
722.jpg	64.58	57.60	62.27	32.26	67.66	64.50
723.jpg	83.64	25.87	57.11	1.27	56.56	72.04
724.jpg	96.84	78.79	91.91	69.26	94.34	94.57
725.jpg	43.55	24.36	41.05	33.32	41.06	43.08
726.jpg	90.22	79.51	69.22	59.41	81.29	90.65
727.jpg	92.65	75.51	87.18	66.92	87.04	90.83
728.jpg	96.27	63.00	64.06	60.44	66.05	92.81
729.jpg	73.46	43.46	33.23	29.68	45.04	73.70
73.jpg	77.59	73.24	69.83	63.43	70.34	76.95
730.jpg	86.29	40.64	49.44	40.70	49.23	86.43
731.jpg	97.66	80.76	72.58	55.91	85.39	97.10
732.jpg	98.07	74.45	77.35	73.83	80.97	97.19
733.jpg	64.13	56.70	62.15	43.83	62.80	64.31
734.jpg	91.50	69.30	67.04	26.52	84.17	90.97
735.jpg	76.27	66.93	72.58	67.74	72.51	76.33
736.jpg	72.33	64.49	66.63	51.19	66.72	72.31
737.jpg	90.49	71.59	44.79	21.97	72.57	88.86
738.jpg	85.58	62.29	65.74	39.07	80.91	85.09
739.jpg	83.21	68.24	67.66	66.40	68.72	80.69
74.jpg	90.32	64.63	78.58	64.13	87.45	90.30
740.jpg	40.08	29.03	32.18	20.52	33.42	40.08
741.jpg	81.79	59.38	61.65	46.06	69.62	80.62
742.jpg	93.97	80.40	59.29	62.10	82.51	93.93
743.jpg	86.01	44.32	57.02	42.59	67.24	85.15
744.jpg	95.52	50.59	60.58	49.79	60.27	95.61
745.jpg	47.91	22.68	42.87	22.17	42.22	48.05
746.jpg	83.38	62.95	74.31	71.32	78.28	85.63
747.jpg	96.15	83.17	95.60	72.30	93.96	95.18
748.jpg	59.37	55.58	40.75	42.11	49.33	59.33
749.jpg	96.84	21.89	20.66	20.93	21.78	95.41
75.jpg	82.88	74.62	61.78	49.00	76.23	82.99
750.jpg	85.69	80.39	83.24	83.27	83.53	83.72
751.jpg	78.64	63.90	56.35	52.85	67.27	78.42
752.jpg	60.30	55.31	59.68	60.63	60.15	60.55
753.jpg	80.70	72.80	59.95	62.05	69.88	79.58
754.jpg	65.30	37.66	33.09	15.27	50.55	65.88
755.jpg	95.17	62.59	66.72	28.53	86.33	94.75
756.jpg	87.90	67.18	75.13	62.32	75.52	88.90
757.jpg	81.27	72.09	73.26	67.93	73.22	81.24
758.jpg	82.12	62.70	63.71	61.17	72.13	82.47
759.jpg	96.98	63.17	56.76	48.71	75.57	96.53
76.jpg	92.82	78.34	72.70	69.04	86.25	93.14
760.jpg	63.51	41.92	51.75	41.58	50.19	63.88
761.jpg	82.33	74.72	74.79	67.41	75.60	82.07
762.jpg	71.39	64.07	62.12	56.29	62.50	71.52
763.jpg	73.56	46.80	64.21	61.53	67.07	73.45
764.jpg	74.30	69.74	60.09	59.86	67.27	73.40
765.jpg	82.69	53.60	63.08	54.64	64.55	82.23
766.jpg	55.89	53.94	54.41	40.24	57.18	58.92
767.jpg	68.32	35.79	56.05	33.32	40.96	64.99
768.jpg	89.52	76.91	79.62	74.78	89.44	89.68
769.jpg	89.16	82.31	78.06	60.41	86.42	89.52
77.jpg	55.92	33.17	34.28	23.19	36.30	55.79
770.jpg	78.03	72.59	76.59	71.17	76.85	78.08
772.jpg	94.67	51.12	83.85	50.04	84.13	93.50
771.jpg	92.57	49.50	50.04	27.10	72.36	93.29
773.jpg	94.22	74.97	71.04	65.64	89.86	93.76
774.jpg	92.37	76.87	70.25	69.96	77.35	91.50
776.jpg	98.21	74.76	72.07	62.31	81.45	94.92
775.jpg	69.32	60.70	64.96	65.28	64.90	69.18
777.jpg	90.24	81.62	64.48	65.19	75.86	92.58
778.jpg	95.50	43.39	82.37	43.60	80.93	93.88
78.jpg	96.73	83.29	87.73	65.00	95.03	96.62
779.jpg	62.80	25.53	26.24	26.77	27.69	69.48
780.jpg	55.20	49.82	56.95	43.07	54.93	55.75
781.jpg	90.42	24.61	59.09	40.26	59.10	89.11
782.jpg	47.91	39.22	42.26	37.98	42.72	48.20
784.jpg	80.57	59.93	71.29	61.18	75.71	80.91
783.jpg	80.36	59.33	51.48	37.36	63.23	79.36
785.jpg	72.79	61.44	72.07	39.92	71.31	72.63
786.jpg	71.77	45.44	47.39	33.89	57.99	72.04
788.jpg	72.63	53.65	53.57	50.66	54.35	70.35
787.jpg	83.60	44.44	45.26	13.24	50.37	83.62
789.jpg	83.96	67.59	75.03	29.51	76.26	83.12
79.jpg	92.34	74.58	68.40	42.23	79.95	90.86
791.jpg	89.78	75.49	77.95	57.26	80.09	89.90
790.jpg	93.38	59.33	59.67	48.33	65.38	91.19
792.jpg	84.08	54.37	58.30	50.11	58.18	83.92
793.jpg	79.87	62.91	61.18	54.18	63.85	77.86
794.jpg	91.54	49.20	82.14	69.99	82.82	85.69
795.jpg	90.05	62.25	80.54	53.76	82.25	89.35
796.jpg	77.59	54.49	60.72	49.26	66.29	77.57
797.jpg	69.77	66.42	66.79	64.75	68.43	70.23
798.jpg	82.11	55.35	54.04	44.29	60.88	78.70
799.jpg	94.38	92.93	88.77	85.29	93.85	94.53
8.jpg	83.42	56.22	73.09	52.44	75.06	83.33
80.jpg	93.90	53.98	53.68	36.76	65.72	93.62
800.jpg	81.96	70.08	63.57	46.25	74.06	78.09
802.jpg	93.72	57.89	82.01	41.07	80.74	92.71
801.jpg	73.35	63.61	67.43	67.30	70.95	74.42
803.jpg	95.39	84.72	86.18	74.27	90.67	94.68
804.jpg	67.84	63.12	71.39	37.17	68.71	67.82
805.jpg	91.12	53.90	54.70	52.05	57.68	90.97
806.jpg	85.65	38.00	51.13	40.89	51.70	56.40
807.jpg	68.60	25.82	41.03	23.59	40.57	67.39
808.jpg	76.88	25.93	53.29	30.54	55.75	76.83
809.jpg	94.21	67.94	53.01	54.27	71.23	93.81
81.jpg	62.67	34.83	48.49	33.70	51.78	61.88
810.jpg	50.60	22.87	57.43	23.77	37.67	49.67
812.jpg	87.17	78.84	74.11	62.44	84.86	87.05
811.jpg	71.97	61.81	61.96	59.19	62.31	70.75
813.jpg	61.78	34.15	45.14	30.86	38.29	61.37
814.jpg	86.28	66.30	51.02	41.71	76.28	86.15
815.jpg	79.08	75.03	75.60	72.59	76.49	79.71
816.jpg	89.70	76.47	82.48	67.29	80.07	88.74
817.jpg	86.87	78.71	72.84	73.04	74.29	81.71
818.jpg	87.17	45.00	68.42	33.02	79.40	85.55
819.jpg	81.38	81.67	64.16	55.65	69.37	76.02
82.jpg	84.09	32.22	31.53	28.04	28.87	72.09
820.jpg	65.15	51.15	57.79	47.93	58.20	65.28
821.jpg	82.72	51.49	50.17	50.16	52.68	75.29
822.jpg	95.77	87.57	80.57	76.45	89.38	95.01
823.jpg	87.74	40.04	50.25	48.42	50.77	73.27
824.jpg	82.33	66.76	55.95	25.25	70.52	81.51
825.jpg	83.58	52.25	49.57	47.63	52.36	83.87
826.jpg	88.69	56.22	57.64	33.88	63.24	84.58
827.jpg	65.62	30.67	26.17	21.08	35.11	65.23
828.jpg	74.36	66.71	72.73	54.20	73.57	75.22
829.jpg	96.36	87.36	76.91	29.40	89.71	96.39
830.jpg	91.11	83.61	80.76	64.47	81.51	91.20
83.jpg	71.07	64.83	65.43	58.25	67.37	70.80
831.jpg	95.82	78.47	81.77	58.06	87.54	95.90
832.jpg	92.36	63.73	70.09	74.24	76.53	90.02
833.jpg	79.26	66.77	64.54	54.54	66.34	79.38
834.jpg	93.28	55.61	72.53	67.76	75.15	93.18
835.jpg	59.63	42.17	42.23	31.30	42.86	59.29
838.jpg	93.69	91.09	77.59	54.83	91.80	93.66
836.jpg	79.29	76.07	73.41	66.40	75.90	79.14
837.jpg	76.38	56.82	57.20	52.89	59.51	75.18
839.jpg	82.60	20.38	58.69	25.17	61.10	81.23
84.jpg	86.79	86.76	87.02	84.22	87.15	86.88
841.jpg	69.46	54.32	57.57	14.54	64.50	69.73
